,DATE,WILLREITIND,Index
8908,2012/2/22,5672.07,5672.07
8909,2012/2/23,5751.05,5751.05
8910,2012/2/24,5754.35,5754.35
8911,2012/2/27,5749.31,5749.31
8912,2012/2/28,5705.03,5705.03
8913,2012/2/29,5691.04,5691.04
8914,2012/3/1,5724.86,5724.86
8915,2012/3/2,5717.73,5717.73
8916,2012/3/5,5770.54,5770.54
8917,2012/3/6,5690.54,5690.54
8918,2012/3/7,5725.74,5725.74
8919,2012/3/8,5699.47,5699.47
8920,2012/3/9,5725.78,5725.78
8921,2012/3/12,5758.06,5758.06
8922,2012/3/13,5885.79,5885.79
8923,2012/3/14,5864.86,5864.86
8924,2012/3/15,5864.18,5864.18
8925,2012/3/16,5897.24,5897.24
8926,2012/3/19,5945.15,5945.15
8927,2012/3/20,5933.79,5933.79
8928,2012/3/21,5920.21,5920.21
8929,2012/3/22,5839.29,5839.29
8930,2012/3/23,5878.33,5878.33
8931,2012/3/26,5940.85,5940.85
8932,2012/3/27,5942.25,5942.25
8933,2012/3/28,5929.47,5929.47
8934,2012/3/29,5932.49,5932.49
8935,2012/3/30,5989.23,5989.23
8936,2012/4/2,6027.64,6027.64
8937,2012/4/3,6003.2,6003.2
8938,2012/4/4,5938.05,5938.05
8939,2012/4/5,5917.78,5917.78
8940,2012/4/6,5917.78,5917.78
8941,2012/4/9,5855.32,5855.32
8942,2012/4/10,5728.06,5728.06
8943,2012/4/11,5803.09,5803.09
8944,2012/4/12,5883.95,5883.95
8945,2012/4/13,5850.28,5850.28
8946,2012/4/16,5944.45,5944.45
8947,2012/4/17,5994.53,5994.53
8948,2012/4/18,5950.65,5950.65
8949,2012/4/19,5949.54,5949.54
8950,2012/4/20,6027.04,6027.04
8951,2012/4/23,5956.46,5956.46
8952,2012/4/24,6051.85,6051.85
8953,2012/4/25,6119.42,6119.42
8954,2012/4/26,6133.61,6133.61
8955,2012/4/27,6173.71,6173.71
8956,2012/4/30,6164.86,6164.86
8957,2012/5/1,6231.03,6231.03
8958,2012/5/2,6226.5,6226.5
8959,2012/5/3,6195.29,6195.29
8960,2012/5/4,6143.18,6143.18
8961,2012/5/7,6186.7,6186.7
8962,2012/5/8,6176.23,6176.23
8963,2012/5/9,6155,6155
8964,2012/5/10,6159.25,6159.25
8965,2012/5/11,6173.69,6173.69
8966,2012/5/14,6093.36,6093.36
8967,2012/5/15,6065.75,6065.75
8968,2012/5/16,5990.27,5990.27
8969,2012/5/17,5819.53,5819.53
8970,2012/5/18,5746.39,5746.39
8971,2012/5/21,5874.71,5874.71
8972,2012/5/22,5886.06,5886.06
8973,2012/5/23,5901.58,5901.58
8974,2012/5/24,5923.22,5923.22
8975,2012/5/25,5896.09,5896.09
8976,2012/5/28,5896.09,5896.09
8977,2012/5/29,5985.04,5985.04
8978,2012/5/30,5840.19,5840.19
8979,2012/5/31,5883.82,5883.82
8980,2012/6/1,5732.81,5732.81
8981,2012/6/4,5701.37,5701.37
8982,2012/6/5,5810.18,5810.18
8983,2012/6/6,5942.89,5942.89
8984,2012/6/7,5903.34,5903.34
8985,2012/6/8,5985.77,5985.77
8986,2012/6/11,5849.17,5849.17
8987,2012/6/12,5909.13,5909.13
8988,2012/6/13,5875.51,5875.51
8989,2012/6/14,5965.83,5965.83
8990,2012/6/15,6003.46,6003.46
8991,2012/6/18,6047.47,6047.47
8992,2012/6/19,6073.07,6073.07
8993,2012/6/20,6071.03,6071.03
8994,2012/6/21,5970.72,5970.72
8995,2012/6/22,5965.03,5965.03
8996,2012/6/25,5937.03,5937.03
8997,2012/6/26,5962.82,5962.82
8998,2012/6/27,5986.06,5986.06
8999,2012/6/28,6046.23,6046.23
9000,2012/6/29,6211.69,6211.69
9001,2012/7/2,6272.73,6272.73
9002,2012/7/3,6307.19,6307.19
9003,2012/7/4,6307.19,6307.19
9004,2012/7/5,6270.7,6270.7
9005,2012/7/6,6286.25,6286.25
9006,2012/7/9,6295,6295
9007,2012/7/10,6219.12,6219.12
9008,2012/7/11,6229.59,6229.59
9009,2012/7/12,6246.99,6246.99
9010,2012/7/13,6326.7,6326.7
9011,2012/7/16,6339.05,6339.05
9012,2012/7/17,6402.1,6402.1
9013,2012/7/18,6357.01,6357.01
9014,2012/7/19,6290.45,6290.45
9015,2012/7/20,6252.88,6252.88
9016,2012/7/23,6211.31,6211.31
9017,2012/7/24,6191.4,6191.4
9018,2012/7/25,6191.76,6191.76
9019,2012/7/26,6245.28,6245.28
9020,2012/7/27,6312.5,6312.5
9021,2012/7/30,6331.52,6331.52
9022,2012/7/31,6329.55,6329.55
9023,2012/8/1,6308.27,6308.27
9024,2012/8/2,6315.2,6315.2
9025,2012/8/3,6371.43,6371.43
9026,2012/8/6,6358.58,6358.58
9027,2012/8/7,6285.23,6285.23
9028,2012/8/8,6232.71,6232.71
9029,2012/8/9,6211.38,6211.38
9030,2012/8/10,6220.73,6220.73
9031,2012/8/13,6214.77,6214.77
9032,2012/8/14,6204.92,6204.92
9033,2012/8/15,6237.15,6237.15
9034,2012/8/16,6276.93,6276.93
9035,2012/8/17,6287.06,6287.06
9036,2012/8/20,6265.27,6265.27
9037,2012/8/21,6273.1,6273.1
9038,2012/8/22,6272.94,6272.94
9039,2012/8/23,6249.03,6249.03
9040,2012/8/24,6278.52,6278.52
9041,2012/8/27,6295.36,6295.36
9042,2012/8/28,6313.98,6313.98
9043,2012/8/29,6314.83,6314.83
9044,2012/8/30,6301.56,6301.56
9045,2012/8/31,6318.32,6318.32
9046,2012/9/3,6318.32,6318.32
9047,2012/9/4,6365.85,6365.85
9048,2012/9/5,6351.81,6351.81
9049,2012/9/6,6405.81,6405.81
9050,2012/9/7,6411.7,6411.7
9051,2012/9/10,6355.58,6355.58
9052,2012/9/11,6378.5,6378.5
9053,2012/9/12,6393.37,6393.37
9054,2012/9/13,6479.24,6479.24
9055,2012/9/14,6513.54,6513.54
9056,2012/9/17,6493.57,6493.57
9057,2012/9/18,6428.31,6428.31
9058,2012/9/19,6394.34,6394.34
9059,2012/9/20,6293.71,6293.71
9060,2012/9/21,6294.91,6294.91
9061,2012/9/24,6278.51,6278.51
9062,2012/9/25,6183.73,6183.73
9063,2012/9/26,6181.73,6181.73
9064,2012/9/27,6212.88,6212.88
9065,2012/9/28,6202.59,6202.59
9066,2012/10/1,6156.19,6156.19
9067,2012/10/2,6198.51,6198.51
9068,2012/10/3,6217.89,6217.89
9069,2012/10/4,6202.84,6202.84
9070,2012/10/5,6215.67,6215.67
9071,2012/10/8,6200.33,6200.33
9072,2012/10/9,6180.1,6180.1
9073,2012/10/10,6208.06,6208.06
9074,2012/10/11,6204.48,6204.48
9075,2012/10/12,6174.9,6174.9
9076,2012/10/15,6220.92,6220.92
9077,2012/10/16,6255.11,6255.11
9078,2012/10/17,6236.43,6236.43
9079,2012/10/18,6300.98,6300.98
9080,2012/10/19,6253.58,6253.58
9081,2012/10/22,6217.98,6217.98
9082,2012/10/23,6159.88,6159.88
9083,2012/10/24,6159.03,6159.03
9084,2012/10/25,6132.35,6132.35
9085,2012/10/26,6084.78,6084.78
9086,2012/10/29,6084.78,6084.78
9087,2012/10/30,6084.78,.
9088,2012/10/31,6146.54,6146.54
9089,2012/11/1,6170.32,6170.32
9090,2012/11/2,6216.24,6216.24
9091,2012/11/5,6176.39,6176.39
9092,2012/11/6,6203.03,6203.03
9093,2012/11/7,6175.54,6175.54
9094,2012/11/8,6101.49,6101.49
9095,2012/11/9,6086.24,6086.24
9096,2012/11/12,6073.21,6073.21
9097,2012/11/13,6072.28,6072.28
9098,2012/11/14,5953.57,5953.57
9099,2012/11/15,5922.79,5922.79
9100,2012/11/16,5959.83,5959.83
9101,2012/11/19,6039.64,6039.64
9102,2012/11/20,6072.5,6072.5
9103,2012/11/21,6062.2,6062.2
9104,2012/11/22,6062.2,6062.2
9105,2012/11/23,6115.84,6115.84
9106,2012/11/26,6126.08,6126.08
9107,2012/11/27,6093.09,6093.09
9108,2012/11/28,6080.48,6080.48
9109,2012/11/29,6109.36,6109.36
9110,2012/11/30,6122.79,6122.79
9111,2012/12/3,6151.57,6151.57
9112,2012/12/4,6162.12,6162.12
9113,2012/12/5,6138.89,6138.89
9114,2012/12/6,6198.89,6198.89
9115,2012/12/7,6220.64,6220.64
9116,2012/12/10,6221.42,6221.42
9117,2012/12/11,6234.49,6234.49
9118,2012/12/12,6219.2,6219.2
9119,2012/12/13,6169.99,6169.99
9120,2012/12/14,6169.49,6169.49
9121,2012/12/17,6207.19,6207.19
9122,2012/12/18,6265.07,6265.07
9123,2012/12/19,6257.68,6257.68
9124,2012/12/20,6346.77,6346.77
9125,2012/12/21,6327.27,6327.27
9126,2012/12/24,6341.64,6341.64
9127,2012/12/25,6341.64,6341.64
9128,2012/12/26,6304.38,6304.38
9129,2012/12/27,6331.22,6331.22
9130,2012/12/28,6285.8,6285.8
9131,2012/12/31,6356.69,6356.69
9132,2013/1/1,6356.69,6356.69
9133,2013/1/2,6433.89,6433.89
9134,2013/1/3,6435.9,6435.9
9135,2013/1/4,6463.09,6463.09
9136,2013/1/7,6478.09,6478.09
9137,2013/1/8,6462.78,6462.78
9138,2013/1/9,6484.27,6484.27
9139,2013/1/10,6487.74,6487.74
9140,2013/1/11,6484.43,6484.43
9141,2013/1/14,6497.69,6497.69
9142,2013/1/15,6534.84,6534.84
9143,2013/1/16,6521.63,6521.63
9144,2013/1/17,6538.09,6538.09
9145,2013/1/18,6565.05,6565.05
9146,2013/1/21,6565.05,6565.05
9147,2013/1/22,6603.73,6603.73
9148,2013/1/23,6603.72,6603.72
9149,2013/1/24,6616.73,6616.73
9150,2013/1/25,6662.1,6662.1
9151,2013/1/28,6672.54,6672.54
9152,2013/1/29,6685.7,6685.7
9153,2013/1/30,6626.08,6626.08
9154,2013/1/31,6581.72,6581.72
9155,2013/2/1,6622.64,6622.64
9156,2013/2/4,6607.15,6607.15
9157,2013/2/5,6592.55,6592.55
9158,2013/2/6,6611.01,6611.01
9159,2013/2/7,6584.21,6584.21
9160,2013/2/8,6644.95,6644.95
9161,2013/2/11,6658.49,6658.49
9162,2013/2/12,6706.13,6706.13
9163,2013/2/13,6699.06,6699.06
9164,2013/2/14,6672.01,6672.01
9165,2013/2/15,6674.84,6674.84
9166,2013/2/18,6674.84,6674.84
9167,2013/2/19,6722.98,6722.98
9168,2013/2/20,6683.61,6683.61
9169,2013/2/21,6626.59,6626.59
9170,2013/2/22,6693.7,6693.7
9171,2013/2/25,6565.18,6565.18
9172,2013/2/26,6609.5,6609.5
9173,2013/2/27,6654.72,6654.72
9174,2013/2/28,6644.15,6644.15
9175,2013/3/1,6675.02,6675.02
9176,2013/3/4,6720.86,6720.86
9177,2013/3/5,6773.9,6773.9
9178,2013/3/6,6757.04,6757.04
9179,2013/3/7,6720,6720
9180,2013/3/8,6729.11,6729.11
9181,2013/3/11,6740.74,6740.74
9182,2013/3/12,6713.94,6713.94
9183,2013/3/13,6720.28,6720.28
9184,2013/3/14,6765.46,6765.46
9185,2013/3/15,6774.49,6774.49
9186,2013/3/18,6738.44,6738.44
9187,2013/3/19,6698.1,6698.1
9188,2013/3/20,6725.11,6725.11
9189,2013/3/21,6695.98,6695.98
9190,2013/3/22,6734.93,6734.93
9191,2013/3/25,6742.11,6742.11
9192,2013/3/26,6799.99,6799.99
9193,2013/3/27,6802.6,6802.6
9194,2013/3/28,6828.86,6828.86
9195,2013/3/29,6828.86,6828.86
9196,2013/4/1,6845.94,6845.94
9197,2013/4/2,6871.4,6871.4
9198,2013/4/3,6852.87,6852.87
9199,2013/4/4,6961.53,6961.53
9200,2013/4/5,6986.09,6986.09
9201,2013/4/8,7062.51,7062.51
9202,2013/4/9,7055.73,7055.73
9203,2013/4/10,7095.53,7095.53
9204,2013/4/11,7144.64,7144.64
9205,2013/4/12,7161.08,7161.08
9206,2013/4/15,7013.84,7013.84
9207,2013/4/16,7132.1,7132.1
9208,2013/4/17,7047.86,7047.86
9209,2013/4/18,7035.89,7035.89
9210,2013/4/19,7142.78,7142.78
9211,2013/4/22,7125.86,7125.86
9212,2013/4/23,7165.87,7165.87
9213,2013/4/24,7186.2,7186.2
9214,2013/4/25,7153.52,7153.52
9215,2013/4/26,7134.7,7134.7
9216,2013/4/29,7192.86,7192.86
9217,2013/4/30,7276.63,7276.63
9218,2013/5/1,7219.09,7219.09
9219,2013/5/2,7265.74,7265.74
9220,2013/5/3,7287.3,7287.3
9221,2013/5/6,7326.35,7326.35
9222,2013/5/7,7364.04,7364.04
9223,2013/5/8,7363.21,7363.21
9224,2013/5/9,7308.9,7308.9
9225,2013/5/10,7343.79,7343.79
9226,2013/5/13,7377.82,7377.82
9227,2013/5/14,7403.2,7403.2
9228,2013/5/15,7466.78,7466.78
9229,2013/5/16,7428.71,7428.71
9230,2013/5/17,7470.14,7470.14
9231,2013/5/20,7488.22,7488.22
9232,2013/5/21,7538.35,7538.35
9233,2013/5/22,7350.52,7350.52
9234,2013/5/23,7230.21,7230.21
9235,2013/5/24,7215.86,7215.86
9236,2013/5/27,7215.86,7215.86
9237,2013/5/28,7150.43,7150.43
9238,2013/5/29,7005.91,7005.91
9239,2013/5/30,6938.17,6938.17
9240,2013/5/31,6847.85,6847.85
9241,2013/6/3,6894.6,6894.6
9242,2013/6/4,6804.16,6804.16
9243,2013/6/5,6740.1,6740.1
9244,2013/6/6,6847.15,6847.15
9245,2013/6/7,6842.38,6842.38
9246,2013/6/10,6789.06,6789.06
9247,2013/6/11,6682.79,6682.79
9248,2013/6/12,6591.8,6591.8
9249,2013/6/13,6771.03,6771.03
9250,2013/6/14,6797.51,6797.51
9251,2013/6/17,6819.17,6819.17
9252,2013/6/18,6845.68,6845.68
9253,2013/6/19,6632.52,6632.52
9254,2013/6/20,6359.6,6359.6
9255,2013/6/21,6457.71,6457.71
9256,2013/6/24,6425.09,6425.09
9257,2013/6/25,6539.56,6539.56
9258,2013/6/26,6629.69,6629.69
9259,2013/6/27,6769.83,6769.83
9260,2013/6/28,6733.97,6733.97
9261,2013/7/1,6713.24,6713.24
9262,2013/7/2,6820.47,6820.47
9263,2013/7/3,6754.39,6754.39
9264,2013/7/4,6754.39,6754.39
9265,2013/7/5,6747.49,6747.49
9266,2013/7/8,6756.45,6756.45
9267,2013/7/9,6852.37,6852.37
9268,2013/7/10,6843.87,6843.87
9269,2013/7/11,7018.57,7018.57
9270,2013/7/12,6978.53,6978.53
9271,2013/7/15,7001.57,7001.57
9272,2013/7/16,7003.75,7003.75
9273,2013/7/17,7034.95,7034.95
9274,2013/7/18,7098.94,7098.94
9275,2013/7/19,7082.29,7082.29
9276,2013/7/22,7113.5,7113.5
9277,2013/7/23,7105.92,7105.92
9278,2013/7/24,6958.83,6958.83
9279,2013/7/25,6974.03,6974.03
9280,2013/7/26,6977.4,6977.4
9281,2013/7/29,6920.34,6920.34
9282,2013/7/30,6897.36,6897.36
9283,2013/7/31,6789.03,6789.03
9284,2013/8/1,6766.18,6766.18
9285,2013/8/2,6733.16,6733.16
9286,2013/8/5,6725.57,6725.57
9287,2013/8/6,6702.97,6702.97
9288,2013/8/7,6683.19,6683.19
9289,2013/8/8,6678.78,6678.78
9290,2013/8/9,6741.2,6741.2
9291,2013/8/12,6691.07,6691.07
9292,2013/8/13,6597.77,6597.77
9293,2013/8/14,6578.62,6578.62
9294,2013/8/15,6449.97,6449.97
9295,2013/8/16,6286.77,6286.77
9296,2013/8/19,6210.04,6210.04
9297,2013/8/20,6347.46,6347.46
9298,2013/8/21,6337.47,6337.47
9299,2013/8/22,6375.91,6375.91
9300,2013/8/23,6444.83,6444.83
9301,2013/8/26,6425.44,6425.44
9302,2013/8/27,6399.58,6399.58
9303,2013/8/28,6364.96,6364.96
9304,2013/8/29,6367.26,6367.26
9305,2013/8/30,6323.12,6323.12
9306,2013/9/2,6323.12,6323.12
9307,2013/9/3,6268.23,6268.23
9308,2013/9/4,6316.71,6316.71
9309,2013/9/5,6246.19,6246.19
9310,2013/9/6,6350.57,6350.57
9311,2013/9/9,6484.98,6484.98
9312,2013/9/10,6485.69,6485.69
9313,2013/9/11,6532.97,6532.97
9314,2013/9/12,6484.72,6484.72
9315,2013/9/13,6507.35,6507.35
9316,2013/9/16,6580.04,6580.04
9317,2013/9/17,6572.03,6572.03
9318,2013/9/18,6801.03,6801.03
9319,2013/9/19,6789.06,6789.06
9320,2013/9/20,6666.11,6666.11
9321,2013/9/23,6632.01,6632.01
9322,2013/9/24,6572.28,6572.28
9323,2013/9/25,6590.39,6590.39
9324,2013/9/26,6632.85,6632.85
9325,2013/9/27,6600.93,6600.93
9326,2013/9/30,6528.99,6528.99
9327,2013/10/1,6625.97,6625.97
9328,2013/10/2,6633.86,6633.86
9329,2013/10/3,6511.84,6511.84
9330,2013/10/4,6510.91,6510.91
9331,2013/10/7,6536.9,6536.9
9332,2013/10/8,6472.31,6472.31
9333,2013/10/9,6472.65,6472.65
9334,2013/10/10,6640.66,6640.66
9335,2013/10/11,6712.45,6712.45
9336,2013/10/14,6705.39,6705.39
9337,2013/10/15,6682.62,6682.62
9338,2013/10/16,6808.65,6808.65
9339,2013/10/17,6913.93,6913.93
9340,2013/10/18,6897.33,6897.33
9341,2013/10/21,6856.25,6856.25
9342,2013/10/22,6930.35,6930.35
9343,2013/10/23,6925.75,6925.75
9344,2013/10/24,6927.1,6927.1
9345,2013/10/25,7001.85,7001.85
9346,2013/10/28,6942.43,6942.43
9347,2013/10/29,6893.42,6893.42
9348,2013/10/30,6837.62,6837.62
9349,2013/10/31,6794.07,6794.07
9350,2013/11/1,6835.7,6835.7
9351,2013/11/4,6854.72,6854.72
9352,2013/11/5,6735.38,6735.38
9353,2013/11/6,6730.78,6730.78
9354,2013/11/7,6635.91,6635.91
9355,2013/11/8,6561.64,6561.64
9356,2013/11/11,6566.01,6566.01
9357,2013/11/12,6524.78,6524.78
9358,2013/11/13,6568.88,6568.88
9359,2013/11/14,6618.23,6618.23
9360,2013/11/15,6641.15,6641.15
9361,2013/11/18,6600.75,6600.75
9362,2013/11/19,6549.11,6549.11
9363,2013/11/20,6481.05,6481.05
9364,2013/11/21,6531.95,6531.95
9365,2013/11/22,6502.47,6502.47
9366,2013/11/25,6464.94,6464.94
9367,2013/11/26,6440.2,6440.2
9368,2013/11/27,6504.87,6504.87
9369,2013/11/28,6504.87,6504.87
9370,2013/11/29,6435.73,6435.73
9371,2013/12/2,6394.22,6394.22
9372,2013/12/3,6389.27,6389.27
9373,2013/12/4,6425.92,6425.92
9374,2013/12/5,6449.96,6449.96
9375,2013/12/6,6507.45,6507.45
9376,2013/12/9,6530.16,6530.16
9377,2013/12/10,6519.27,6519.27
9378,2013/12/11,6364.45,6364.45
9379,2013/12/12,6320.85,6320.85
9380,2013/12/13,6342.94,6342.94
9381,2013/12/16,6360.8,6360.8
9382,2013/12/17,6394.92,6394.92
9383,2013/12/18,6506.34,6506.34
9384,2013/12/19,6417.14,6417.14
9385,2013/12/20,6469.79,6469.79
9386,2013/12/23,6474.29,6474.29
9387,2013/12/24,6485.73,6485.73
9388,2013/12/25,6485.73,6485.73
9389,2013/12/26,6489.23,6489.23
9390,2013/12/27,6491.74,6491.74
9391,2013/12/30,6509.16,6509.16
9392,2013/12/31,6474.84,6474.84
9393,2014/1/1,6474.84,6474.84
9394,2014/1/2,6463.52,6463.52
9395,2014/1/3,6512.96,6512.96
9396,2014/1/6,6541.69,6541.69
9397,2014/1/7,6560.74,6560.74
9398,2014/1/8,6539.93,6539.93
9399,2014/1/9,6540.84,6540.84
9400,2014/1/10,6620.59,6620.59
9401,2014/1/13,6575.25,6575.25
9402,2014/1/14,6625.6,6625.6
9403,2014/1/15,6661.29,6661.29
9404,2014/1/16,6677.31,6677.31
9405,2014/1/17,6643.79,6643.79
9406,2014/1/20,6643.79,6643.79
9407,2014/1/21,6698.39,6698.39
9408,2014/1/22,6720.29,6720.29
9409,2014/1/23,6692.05,6692.05
9410,2014/1/24,6608.95,6608.95
9411,2014/1/27,6554.85,6554.85
9412,2014/1/28,6615.3,6615.3
9413,2014/1/29,6576.32,6576.32
9414,2014/1/30,6683.51,6683.51
9415,2014/1/31,6726.29,6726.29
9416,2014/2/3,6612.19,6612.19
9417,2014/2/4,6696.46,6696.46
9418,2014/2/5,6683.72,6683.72
9419,2014/2/6,6745.36,6745.36
9420,2014/2/7,6795.74,6795.74
9421,2014/2/10,6865.77,6865.77
9422,2014/2/11,6896.57,6896.57
9423,2014/2/12,6890.87,6890.87
9424,2014/2/13,6923.77,6923.77
9425,2014/2/14,6945.46,6945.46
9426,2014/2/17,6945.46,6945.46
9427,2014/2/18,6975.89,6975.89
9428,2014/2/19,6980.56,6980.56
9429,2014/2/20,6961.99,6961.99
9430,2014/2/21,6970.98,6970.98
9431,2014/2/24,6988.23,6988.23
9432,2014/2/25,7007.32,7007.32
9433,2014/2/26,7023.15,7023.15
9434,2014/2/27,7004.59,7004.59
9435,2014/2/28,7064.99,7064.99
9436,2014/3/3,7068.55,7068.55
9437,2014/3/4,7178.12,7178.12
9438,2014/3/5,7164.17,7164.17
9439,2014/3/6,7110.91,7110.91
9440,2014/3/7,7038.79,7038.79
9441,2014/3/10,6998.64,6998.64
9442,2014/3/11,7043.23,7043.23
9443,2014/3/12,7062.02,7062.02
9444,2014/3/13,7027.69,7027.69
9445,2014/3/14,7046.81,7046.81
9446,2014/3/17,7066.97,7066.97
9447,2014/3/18,7094.91,7094.91
9448,2014/3/19,6955.86,6955.86
9449,2014/3/20,6976,6976
9450,2014/3/21,7042.07,7042.07
9451,2014/3/24,6997.41,6997.41
9452,2014/3/25,7064.02,7064.02
9453,2014/3/26,6978.06,6978.06
9454,2014/3/27,7027.44,7027.44
9455,2014/3/28,7075.68,7075.68
9456,2014/3/31,7130.61,7130.61
9457,2014/4/1,7164.12,7164.12
9458,2014/4/2,7168.98,7168.98
9459,2014/4/3,7154.66,7154.66
9460,2014/4/4,7180.22,7180.22
9461,2014/4/7,7209.21,7209.21
9462,2014/4/8,7250.79,7250.79
9463,2014/4/9,7234.52,7234.52
9464,2014/4/10,7165.74,7165.74
9465,2014/4/11,7116.39,7116.39
9466,2014/4/14,7161.17,7161.17
9467,2014/4/15,7246.07,7246.07
9468,2014/4/16,7301.55,7301.55
9469,2014/4/17,7271.27,7271.27
9470,2014/4/18,7271.27,7271.27
9471,2014/4/21,7300,7300
9472,2014/4/22,7311.98,7311.98
9473,2014/4/23,7282.18,7282.18
9474,2014/4/24,7318.03,7318.03
9475,2014/4/25,7284.6,7284.6
9476,2014/4/28,7354.66,7354.66
9477,2014/4/29,7352.92,7352.92
9478,2014/4/30,7383.72,7383.72
9479,2014/5/1,7415.04,7415.04
9480,2014/5/2,7414.35,7414.35
9481,2014/5/5,7430.67,7430.67
9482,2014/5/6,7401.63,7401.63
9483,2014/5/7,7494.62,7494.62
9484,2014/5/8,7513.06,7513.06
9485,2014/5/9,7512.56,7512.56
9486,2014/5/12,7542.12,7542.12
9487,2014/5/13,7487.58,7487.58
9488,2014/5/14,7496.52,7496.52
9489,2014/5/15,7483.14,7483.14
9490,2014/5/16,7555.79,7555.79
9491,2014/5/19,7530.19,7530.19
9492,2014/5/20,7506.63,7506.63
9493,2014/5/21,7464.93,7464.93
9494,2014/5/22,7447.96,7447.96
9495,2014/5/23,7514.92,7514.92
9496,2014/5/26,7514.92,7514.92
9497,2014/5/27,7569.23,7569.23
9498,2014/5/28,7512.14,7512.14
9499,2014/5/29,7530.09,7530.09
9500,2014/5/30,7570.15,7570.15
9501,2014/6/2,7593.4,7593.4
9502,2014/6/3,7584.78,7584.78
9503,2014/6/4,7600.4,7600.4
9504,2014/6/5,7744.17,7744.17
9505,2014/6/6,7711.99,7711.99
9506,2014/6/9,7616.49,7616.49
9507,2014/6/10,7559.94,7559.94
9508,2014/6/11,7542.44,7542.44
9509,2014/6/12,7519.76,7519.76
9510,2014/6/13,7542.51,7542.51
9511,2014/6/16,7504.25,7504.25
9512,2014/6/17,7522.05,7522.05
9513,2014/6/18,7579.37,7579.37
9514,2014/6/19,7636.07,7636.07
9515,2014/6/20,7653.73,7653.73
9516,2014/6/23,7630.19,7630.19
9517,2014/6/24,7626.22,7626.22
9518,2014/6/25,7618.86,7618.86
9519,2014/6/26,7605.99,7605.99
9520,2014/6/27,7663.34,7663.34
9521,2014/6/30,7645.69,7645.69
9522,2014/7/1,7681.22,7681.22
9523,2014/7/2,7662.28,7662.28
9524,2014/7/3,7627.19,7627.19
9525,2014/7/4,7627.19,7627.19
9526,2014/7/7,7644.29,7644.29
9527,2014/7/8,7668.32,7668.32
9528,2014/7/9,7677.7,7677.7
9529,2014/7/10,7708.25,7708.25
9530,2014/7/11,7708.76,7708.76
9531,2014/7/14,7746.52,7746.52
9532,2014/7/15,7755.39,7755.39
9533,2014/7/16,7781.65,7781.65
9534,2014/7/17,7737.66,7737.66
9535,2014/7/18,7813.85,7813.85
9536,2014/7/21,7782.03,7782.03
9537,2014/7/22,7815.01,7815.01
9538,2014/7/23,7826.45,7826.45
9539,2014/7/24,7831.77,7831.77
9540,2014/7/25,7769.08,7769.08
9541,2014/7/28,7822.62,7822.62
9542,2014/7/29,7780.65,7780.65
9543,2014/7/30,7773.39,7773.39
9544,2014/7/31,7653.33,7653.33
9545,2014/8/1,7636.08,7636.08
9546,2014/8/4,7683.13,7683.13
9547,2014/8/5,7603.3,7603.3
9548,2014/8/6,7598.1,7598.1
9549,2014/8/7,7599.6,7599.6
9550,2014/8/8,7644.98,7644.98
9551,2014/8/11,7692.54,7692.54
9552,2014/8/12,7678.43,7678.43
9553,2014/8/13,7789.81,7789.81
9554,2014/8/14,7784.21,7784.21
9555,2014/8/15,7769.89,7769.89
9556,2014/8/18,7854.07,7854.07
9557,2014/8/19,7873.89,7873.89
9558,2014/8/20,7904.18,7904.18
9559,2014/8/21,7893.33,7893.33
9560,2014/8/22,7829.68,7829.68
9561,2014/8/25,7810.16,7810.16
9562,2014/8/26,7823.51,7823.51
9563,2014/8/27,7835.64,7835.64
9564,2014/8/28,7825.69,7825.69
9565,2014/8/29,7870.16,7870.16
9566,2014/9/1,7870.16,7870.16
9567,2014/9/2,7874.94,7874.94
9568,2014/9/3,7892.89,7892.89
9569,2014/9/4,7865.23,7865.23
9570,2014/9/5,7950.41,7950.41
9571,2014/9/8,7941.09,7941.09
9572,2014/9/9,7895.69,7895.69
9573,2014/9/10,7769.61,7769.61
9574,2014/9/11,7779.64,7779.64
9575,2014/9/12,7532.63,7532.63
9576,2014/9/15,7501.95,7501.95
9577,2014/9/16,7574.82,7574.82
9578,2014/9/17,7575.87,7575.87
9579,2014/9/18,7513.22,7513.22
9580,2014/9/19,7520.23,7520.23
9581,2014/9/22,7464.14,7464.14
9582,2014/9/23,7403.69,7403.69
9583,2014/9/24,7387.61,7387.61
9584,2014/9/25,7354.47,7354.47
9585,2014/9/26,7453.43,7453.43
9586,2014/9/29,7451.18,7451.18
9587,2014/9/30,7411.1,7411.1
9588,2014/10/1,7419.12,7419.12
9589,2014/10/2,7411.78,7411.78
9590,2014/10/3,7456,7456
9591,2014/10/6,7473.07,7473.07
9592,2014/10/7,7414.26,7414.26
9593,2014/10/8,7582.73,7582.73
9594,2014/10/9,7581.73,7581.73
9595,2014/10/10,7590.41,7590.41
9596,2014/10/13,7595.61,7595.61
9597,2014/10/14,7723.54,7723.54
9598,2014/10/15,7680.93,7680.93
9599,2014/10/16,7695.27,7695.27
9600,2014/10/17,7713.44,7713.44
9601,2014/10/20,7827.04,7827.04
9602,2014/10/21,7903.01,7903.01
9603,2014/10/22,7902.68,7902.68
9604,2014/10/23,7969.86,7969.86
9605,2014/10/24,7961.89,7961.89
9606,2014/10/27,8019.44,8019.44
9607,2014/10/28,8057.5,8057.5
